index,antecedents,consequents,support,confidence,lift
2478,"frozenset({'Features_Internet unavailability', 'Features_Laptop/ Tablet'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.15384615384615385,0.41379310344827586,1.1527093596059113
2808,"frozenset({'Features_Internet unavailability', 'Features_Laptop/ Tablet'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Regularly or most often'})",0.15384615384615385,0.41379310344827586,1.2413793103448276
38,frozenset({'Features_College or University'}),frozenset({'Features_Attended but not very regular'}),0.3333333333333333,0.4126984126984127,1.005952380952381
2387,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Laptop/ Tablet'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})",0.1794871794871795,0.4117647058823529,1.338235294117647
283,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_Laptop/ Tablet', 'Features_4'})",0.2948717948717949,0.4107142857142857,1.2321428571428572
388,"frozenset({'Features_College or University', 'Features_Internet unavailability'})",frozenset({'Features_Attended but not very regular'}),0.20512820512820512,0.41025641025641024,1.0
3844,"frozenset({'Features_College or University', 'Features_Internet unavailability', 'Features_Laptop/ Tablet'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Regularly or most often'})",0.11538461538461539,0.4090909090909091,1.0636363636363637
274,frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning'}),"frozenset({'Features_4', 'Features_Power cuts'})",0.11538461538461539,0.4090909090909091,1.5954545454545457
427,frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning'}),"frozenset({'Features_Power cuts', 'Features_Attended but not very regular'})",0.11538461538461539,0.4090909090909091,2.1272727272727274
2567,frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning'}),"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Laptop/ Tablet', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.11538461538461539,0.4090909090909091,1.3295454545454546
2595,frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning'}),"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Laptop/ Tablet', 'Features_Power cuts'})",0.11538461538461539,0.4090909090909091,1.877005347593583
278,frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning'}),"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_4'})",0.11538461538461539,0.4090909090909091,1.1818181818181819
3436,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_College or University', 'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.11538461538461539,0.4090909090909091,1.3295454545454546
3214,"frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.11538461538461539,0.4090909090909091,1.2763636363636364
3205,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_4'})","frozenset({'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.11538461538461539,0.4090909090909091,1.1003134796238245
3147,"frozenset({'Features_Laptop/ Tablet', 'Features_Power cuts'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_4'})",0.11538461538461539,0.4090909090909091,1.2763636363636364
3117,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Laptop/ Tablet', 'Features_4'})",0.11538461538461539,0.4090909090909091,1.3873517786561265
3114,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_College or University', 'Features_Laptop/ Tablet', 'Features_4'})",0.11538461538461539,0.4090909090909091,1.5194805194805197
2696,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_Laptop/ Tablet', 'Features_Power cuts'})",0.11538461538461539,0.4090909090909091,1.450413223140496
2701,"frozenset({'Features_Laptop/ Tablet', 'Features_Power cuts'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.11538461538461539,0.4090909090909091,1.450413223140496
3441,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.11538461538461539,0.4090909090909091,1.3295454545454546
2414,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.11538461538461539,0.4090909090909091,1.1396103896103897
3023,"frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Regularly or most often'})",0.11538461538461539,0.4090909090909091,1.3295454545454546
2593,"frozenset({'Features_Laptop/ Tablet', 'Features_Power cuts'})","frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_Recorded lectures made daily schedule flexible'})",0.11538461538461539,0.4090909090909091,1.7727272727272727
860,"frozenset({'Features_Internet unavailability', 'Features_Power cuts'})",frozenset({'Features_Mobile phone'}),0.11538461538461539,0.4090909090909091,1.3873517786561265
1717,"frozenset({'Features_Internet unavailability', 'Features_Power cuts'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Attended but not very regular'})",0.11538461538461539,0.4090909090909091,1.3295454545454546
2245,"frozenset({'Features_Laptop/ Tablet', 'Features_Power cuts'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University'})",0.11538461538461539,0.4090909090909091,1.450413223140496
1520,"frozenset({'Features_Internet unavailability', 'Features_Power cuts'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_4'})",0.11538461538461539,0.4090909090909091,1.1818181818181819
4163,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet', 'Features_Regularly or most often'})",0.11538461538461539,0.4090909090909091,2.1272727272727274
2153,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University'})","frozenset({'Features_Internet unavailability', 'Features_Laptop/ Tablet'})",0.11538461538461539,0.4090909090909091,1.1003134796238245
1576,"frozenset({'Features_Laptop/ Tablet', 'Features_Power cuts'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_4'})",0.11538461538461539,0.4090909090909091,1.1818181818181819
1470,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_4'})",0.11538461538461539,0.4090909090909091,1.1818181818181819
2152,"frozenset({'Features_College or University', 'Features_Internet unavailability', 'Features_Laptop/ Tablet'})",frozenset({'Features_More study resources helped prepare for exams better'}),0.11538461538461539,0.4090909090909091,1.1818181818181819
1468,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_4'})",frozenset({'Features_More study resources helped prepare for exams better'}),0.11538461538461539,0.4090909090909091,1.1818181818181819
3953,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Laptop/ Tablet', 'Features_Regularly or most often'})",0.11538461538461539,0.4090909090909091,1.5194805194805197
2115,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_College or University', 'Features_Power cuts'})",0.11538461538461539,0.4090909090909091,1.2272727272727275
2114,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Power cuts'})",0.11538461538461539,0.4090909090909091,1.3295454545454546
1393,frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning'}),"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Laptop/ Tablet', 'Features_4'})",0.11538461538461539,0.4090909090909091,1.7727272727272727
1649,"frozenset({'Features_Internet unavailability', 'Features_Power cuts'})","frozenset({'Features_College or University', 'Features_Attended but not very regular'})",0.11538461538461539,0.4090909090909091,1.2272727272727275
757,frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Regularly or most often'})",0.11538461538461539,0.4090909090909091,1.0636363636363637
2240,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University'})","frozenset({'Features_Laptop/ Tablet', 'Features_Power cuts'})",0.11538461538461539,0.4090909090909091,1.450413223140496
4224,"frozenset({'Features_College or University', 'Features_Internet unavailability', 'Features_Laptop/ Tablet'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.11538461538461539,0.4090909090909091,1.2272727272727275
746,frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Power cuts'})",0.11538461538461539,0.4090909090909091,1.3295454545454546
1347,"frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Regularly or most often'})",0.11538461538461539,0.4090909090909091,1.7727272727272727
1128,frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning'}),"frozenset({'Features_College or University', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_4'})",0.11538461538461539,0.4090909090909091,1.2763636363636364
1142,frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning'}),"frozenset({'Features_College or University', 'Features_Laptop/ Tablet', 'Features_4'})",0.11538461538461539,0.4090909090909091,1.5194805194805197
3948,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_College or University', 'Features_Laptop/ Tablet', 'Features_Regularly or most often'})",0.11538461538461539,0.4090909090909091,1.6794258373205744
1731,"frozenset({'Features_Laptop/ Tablet', 'Features_Power cuts'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Attended but not very regular'})",0.11538461538461539,0.4090909090909091,1.3295454545454546
1364,frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Laptop/ Tablet', 'Features_4'})",0.11538461538461539,0.4090909090909091,1.3873517786561265
109,frozenset({'Features_Laptop/ Tablet'}),frozenset({'Features_More study resources helped prepare for exams better'}),0.2564102564102564,0.4081632653061224,1.1791383219954648
909,frozenset({'Features_More study resources helped prepare for exams better'}),"frozenset({'Features_Laptop/ Tablet', 'Features_Power cuts'})",0.14102564102564102,0.40740740740740744,1.4444444444444446
878,frozenset({'Features_More study resources helped prepare for exams better'}),"frozenset({'Features_Internet unavailability', 'Features_Regularly or most often'})",0.14102564102564102,0.40740740740740744,1.2222222222222223
848,frozenset({'Features_More study resources helped prepare for exams better'}),"frozenset({'Features_Internet unavailability', 'Features_Laptop/ Tablet'})",0.14102564102564102,0.40740740740740744,1.095785440613027
355,frozenset({'Features_More study resources helped prepare for exams better'}),"frozenset({'Features_Regularly or most often', 'Features_4'})",0.14102564102564102,0.40740740740740744,1.5132275132275135
3828,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Laptop/ Tablet'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability'})",0.14102564102564102,0.40740740740740744,1.0250896057347672
1274,frozenset({'Features_More study resources helped prepare for exams better'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})",0.14102564102564102,0.40740740740740744,1.5888888888888892
2370,frozenset({'Features_More study resources helped prepare for exams better'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet'})",0.14102564102564102,0.40740740740740744,1.5132275132275135
1102,frozenset({'Features_More study resources helped prepare for exams better'}),"frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})",0.14102564102564102,0.40740740740740744,1.7654320987654322
611,frozenset({'Features_More study resources helped prepare for exams better'}),"frozenset({'Features_College or University', 'Features_Power cuts'})",0.14102564102564102,0.40740740740740744,1.2222222222222223
3920,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Internet unavailability'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Regularly or most often'})",0.14102564102564102,0.40740740740740744,1.2222222222222223
3163,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_4'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Laptop/ Tablet'})",0.14102564102564102,0.40740740740740744,1.095785440613027
789,frozenset({'Features_More study resources helped prepare for exams better'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability'})",0.14102564102564102,0.40740740740740744,1.0250896057347672
3640,frozenset({'Features_More study resources helped prepare for exams better'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})",0.14102564102564102,0.40740740740740744,1.9861111111111114
1999,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Laptop/ Tablet'})",frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning'}),0.14102564102564102,0.40740740740740744,1.4444444444444446
1842,frozenset({'Features_More study resources helped prepare for exams better'}),"frozenset({'Features_College or University', 'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.14102564102564102,0.40740740740740744,1.3240740740740742
827,frozenset({'Features_More study resources helped prepare for exams better'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Power cuts'})",0.14102564102564102,0.40740740740740744,1.3240740740740742
187,frozenset({'Features_Attended but not very regular'}),"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_4'})",0.16666666666666666,0.40625,1.1736111111111112
161,frozenset({'Features_Attended but not very regular'}),"frozenset({'Features_College or University', 'Features_4'})",0.16666666666666666,0.40625,1.0221774193548387
3397,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_Internet unavailability', 'Features_Laptop/ Tablet'})",0.16666666666666666,0.40625,1.0926724137931034
1783,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University'})",0.19230769230769232,0.40540540540540543,1.4373464373464375
2296,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_Internet unavailability', 'Features_Laptop/ Tablet'})",0.19230769230769232,0.40540540540540543,1.0904007455731595
3496,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Internet unavailability'})",0.19230769230769232,0.40540540540540543,1.1293436293436294
681,frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),"frozenset({'Features_Internet unavailability', 'Features_Laptop/ Tablet'})",0.21794871794871795,0.40476190476190477,1.0886699507389161
487,frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),"frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University'})",0.21794871794871795,0.40476190476190477,1.4350649350649352
1863,frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),"frozenset({'Features_College or University', 'Features_Internet unavailability', 'Features_Recorded lectures made daily schedule flexible'})",0.21794871794871795,0.40476190476190477,1.1275510204081634
706,frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),"frozenset({'Features_Internet unavailability', 'Features_Regularly or most often'})",0.21794871794871795,0.40476190476190477,1.2142857142857144
1757,"frozenset({'Features_College or University', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet'})",0.24358974358974358,0.4042553191489362,1.3709528214616098
1150,"frozenset({'Features_College or University', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_Laptop/ Tablet', 'Features_4'})",0.24358974358974358,0.4042553191489362,1.2127659574468086
291,frozenset({'Features_4'}),"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.20512820512820512,0.4,1.4181818181818182
3385,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Attended but not very regular'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Internet unavailability'})",0.10256410256410256,0.4,1.1142857142857143
3651,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Power cuts'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.10256410256410256,0.4,1.1142857142857143
1542,"frozenset({'Features_4', 'Features_Power cuts'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})",0.10256410256410256,0.4,1.5600000000000003
1331,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})",0.10256410256410256,0.4,1.4181818181818182
2467,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})","frozenset({'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.10256410256410256,0.4,1.0758620689655172
3234,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})",0.10256410256410256,0.4,1.5600000000000003
2573,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Regularly or most often'})",frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning'}),0.10256410256410256,0.4,1.4181818181818182
3686,"frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet'})","frozenset({'Features_Internet unavailability', 'Features_Regularly or most often'})",0.10256410256410256,0.4,1.2000000000000002
297,frozenset({'Features_4'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Power cuts'})",0.20512820512820512,0.4,1.3
220,frozenset({'Features_4'}),"frozenset({'Features_College or University', 'Features_Regularly or most often'})",0.20512820512820512,0.4,1.04
1374,"frozenset({'Features_4', 'Features_Power cuts'})","frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_Laptop/ Tablet'})",0.10256410256410256,0.4,1.835294117647059
3584,"frozenset({'Features_College or University', 'Features_Regularly or most often'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet'})",0.15384615384615385,0.4,1.4857142857142858
1302,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Regularly or most often'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})",0.15384615384615385,0.4,1.4181818181818182
4337,"frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Laptop/ Tablet'})",0.10256410256410256,0.4,1.835294117647059
2428,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Regularly or most often'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.15384615384615385,0.4,1.642105263157895
3050,"frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_4'})",0.10256410256410256,0.4,1.7333333333333334
4273,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Power cuts'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.10256410256410256,0.4,1.4857142857142858
1552,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_4'})",0.10256410256410256,0.4,1.1555555555555557
3683,"frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})","frozenset({'Features_Internet unavailability', 'Features_Laptop/ Tablet'})",0.10256410256410256,0.4,1.0758620689655172
1461,"frozenset({'Features_4', 'Features_Power cuts'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.10256410256410256,0.4,1.4181818181818182
3578,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Regularly or most often'})","frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet'})",0.15384615384615385,0.4,1.5600000000000003
2135,"frozenset({'Features_College or University', 'Features_Regularly or most often'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.15384615384615385,0.4,1.4181818181818182
2136,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Regularly or most often'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University'})",0.15384615384615385,0.4,1.4181818181818182
4339,"frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Regularly or most often'})",0.10256410256410256,0.4,2.08
4179,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Regularly or most often'})","frozenset({'Features_Internet unavailability', 'Features_Laptop/ Tablet'})",0.10256410256410256,0.4,1.0758620689655172
3688,"frozenset({'Features_College or University', 'Features_Internet unavailability', 'Features_Regularly or most often'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet'})",0.10256410256410256,0.4,1.3565217391304347
1943,"frozenset({'Features_College or University', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Power cuts'})",frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning'}),0.10256410256410256,0.4,1.4181818181818182
3380,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Attended but not very regular'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability'})",0.10256410256410256,0.4,1.006451612903226
2602,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability'})",0.10256410256410256,0.4,1.006451612903226
1539,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})","frozenset({'Features_4', 'Features_Power cuts'})",0.10256410256410256,0.4,1.5600000000000003
3787,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})","frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})",0.10256410256410256,0.4,1.5600000000000003
4325,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University', 'Features_Laptop/ Tablet'})",0.10256410256410256,0.4,2.08
2891,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Attended but not very regular'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_4'})",0.10256410256410256,0.4,1.7333333333333334
1025,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Attended but not very regular'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})",0.10256410256410256,0.4,1.4181818181818182
3307,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})","frozenset({'Features_Regularly or most often', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_4'})",0.10256410256410256,0.4,1.7333333333333334
